family_id,track_id,year,track_label,track_description,applicable_state_ids,affected_input_commodities,input_multipliers,delta_output_cost_per_unit,cost_basis_year,currency,source_ids,assumption_ids,evidence_summary,derivation_method,confidence_rating,double_counting_guardrail,review_notes
oil_and_gas_extraction,oil_and_gas_extraction__background_gas_turbine_efficiency_drift,2025,Background gas turbine efficiency drift,"Exogenous fuel-efficiency improvement in gas turbine compressors driven by background fleet replacement and advances in turbine aero-thermal design (combined heat and power integration, improved seal technology, digital combustion optimisation). Approximately 12% cumulative reduction in gas own-use intensity per unit gas production by 2050, compounding at ~0.5%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__renewable_diesel""]","[""natural_gas""]",[1.0],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background gas turbine efficiency improvement consistent with Australian upstream energy intensity data (AES 2015-2023 declining trend) and OEM turbine upgrade programmes (GE, Siemens, Solar Turbines). Separate from explicit electric compression pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies only to conventional, LDAR, and renewable-diesel states. Electric compression and integrated states are excluded — they replace gas turbines rather than improving them. Non-stacking with compressor station upgrade efficiency package.",Confirm multiplier against NGERs gas facility energy intensity trend 2015-2025 to validate ~0.5%/yr assumption.
oil_and_gas_extraction,oil_and_gas_extraction__background_gas_turbine_efficiency_drift,2030,Background gas turbine efficiency drift,"Exogenous fuel-efficiency improvement in gas turbine compressors driven by background fleet replacement and advances in turbine aero-thermal design (combined heat and power integration, improved seal technology, digital combustion optimisation). Approximately 12% cumulative reduction in gas own-use intensity per unit gas production by 2050, compounding at ~0.5%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__renewable_diesel""]","[""natural_gas""]",[0.975241],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background gas turbine efficiency improvement consistent with Australian upstream energy intensity data (AES 2015-2023 declining trend) and OEM turbine upgrade programmes (GE, Siemens, Solar Turbines). Separate from explicit electric compression pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies only to conventional, LDAR, and renewable-diesel states. Electric compression and integrated states are excluded — they replace gas turbines rather than improving them. Non-stacking with compressor station upgrade efficiency package.",Confirm multiplier against NGERs gas facility energy intensity trend 2015-2025 to validate ~0.5%/yr assumption.
oil_and_gas_extraction,oil_and_gas_extraction__background_gas_turbine_efficiency_drift,2035,Background gas turbine efficiency drift,"Exogenous fuel-efficiency improvement in gas turbine compressors driven by background fleet replacement and advances in turbine aero-thermal design (combined heat and power integration, improved seal technology, digital combustion optimisation). Approximately 12% cumulative reduction in gas own-use intensity per unit gas production by 2050, compounding at ~0.5%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__renewable_diesel""]","[""natural_gas""]",[0.951107],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background gas turbine efficiency improvement consistent with Australian upstream energy intensity data (AES 2015-2023 declining trend) and OEM turbine upgrade programmes (GE, Siemens, Solar Turbines). Separate from explicit electric compression pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies only to conventional, LDAR, and renewable-diesel states. Electric compression and integrated states are excluded — they replace gas turbines rather than improving them. Non-stacking with compressor station upgrade efficiency package.",Confirm multiplier against NGERs gas facility energy intensity trend 2015-2025 to validate ~0.5%/yr assumption.
oil_and_gas_extraction,oil_and_gas_extraction__background_gas_turbine_efficiency_drift,2040,Background gas turbine efficiency drift,"Exogenous fuel-efficiency improvement in gas turbine compressors driven by background fleet replacement and advances in turbine aero-thermal design (combined heat and power integration, improved seal technology, digital combustion optimisation). Approximately 12% cumulative reduction in gas own-use intensity per unit gas production by 2050, compounding at ~0.5%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__renewable_diesel""]","[""natural_gas""]",[0.927568],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background gas turbine efficiency improvement consistent with Australian upstream energy intensity data (AES 2015-2023 declining trend) and OEM turbine upgrade programmes (GE, Siemens, Solar Turbines). Separate from explicit electric compression pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies only to conventional, LDAR, and renewable-diesel states. Electric compression and integrated states are excluded — they replace gas turbines rather than improving them. Non-stacking with compressor station upgrade efficiency package.",Confirm multiplier against NGERs gas facility energy intensity trend 2015-2025 to validate ~0.5%/yr assumption.
oil_and_gas_extraction,oil_and_gas_extraction__background_gas_turbine_efficiency_drift,2045,Background gas turbine efficiency drift,"Exogenous fuel-efficiency improvement in gas turbine compressors driven by background fleet replacement and advances in turbine aero-thermal design (combined heat and power integration, improved seal technology, digital combustion optimisation). Approximately 12% cumulative reduction in gas own-use intensity per unit gas production by 2050, compounding at ~0.5%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__renewable_diesel""]","[""natural_gas""]",[0.904611],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background gas turbine efficiency improvement consistent with Australian upstream energy intensity data (AES 2015-2023 declining trend) and OEM turbine upgrade programmes (GE, Siemens, Solar Turbines). Separate from explicit electric compression pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies only to conventional, LDAR, and renewable-diesel states. Electric compression and integrated states are excluded — they replace gas turbines rather than improving them. Non-stacking with compressor station upgrade efficiency package.",Confirm multiplier against NGERs gas facility energy intensity trend 2015-2025 to validate ~0.5%/yr assumption.
oil_and_gas_extraction,oil_and_gas_extraction__background_gas_turbine_efficiency_drift,2050,Background gas turbine efficiency drift,"Exogenous fuel-efficiency improvement in gas turbine compressors driven by background fleet replacement and advances in turbine aero-thermal design (combined heat and power integration, improved seal technology, digital combustion optimisation). Approximately 12% cumulative reduction in gas own-use intensity per unit gas production by 2050, compounding at ~0.5%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__renewable_diesel""]","[""natural_gas""]",[0.882],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background gas turbine efficiency improvement consistent with Australian upstream energy intensity data (AES 2015-2023 declining trend) and OEM turbine upgrade programmes (GE, Siemens, Solar Turbines). Separate from explicit electric compression pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies only to conventional, LDAR, and renewable-diesel states. Electric compression and integrated states are excluded — they replace gas turbines rather than improving them. Non-stacking with compressor station upgrade efficiency package.",Confirm multiplier against NGERs gas facility energy intensity trend 2015-2025 to validate ~0.5%/yr assumption.
oil_and_gas_extraction,oil_and_gas_extraction__background_diesel_efficiency_drift,2025,Background diesel efficiency drift,"Exogenous fuel-efficiency improvement in diesel engines at remote wellsites and drilling operations driven by background fleet replacement and engine-technology advancement (Tier 4 Final emission standards, improved fuel injection, load optimisation). Approximately 10% cumulative reduction in diesel intensity per unit gas production by 2050, compounding at ~0.4%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__electric_compression""]","[""refined_liquid_fuels""]",[1.0],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background diesel-engine efficiency improvement consistent with NGERs upstream energy intensity data and Tier 4 Final engine standards rollout in Australian drilling fleet. Separate from explicit wellsite solar-hybrid pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies to states retaining significant diesel use. Renewable-diesel and integrated states are excluded — they explicitly model diesel reduction and their coefficients already embed the trajectory. Non-stacking with wellsite solar-hybrid efficiency package.",Review multiplier against NGERs diesel intensity trend for upstream gas operations 2015-2025.
oil_and_gas_extraction,oil_and_gas_extraction__background_diesel_efficiency_drift,2030,Background diesel efficiency drift,"Exogenous fuel-efficiency improvement in diesel engines at remote wellsites and drilling operations driven by background fleet replacement and engine-technology advancement (Tier 4 Final emission standards, improved fuel injection, load optimisation). Approximately 10% cumulative reduction in diesel intensity per unit gas production by 2050, compounding at ~0.4%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__electric_compression""]","[""refined_liquid_fuels""]",[0.980239],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background diesel-engine efficiency improvement consistent with NGERs upstream energy intensity data and Tier 4 Final engine standards rollout in Australian drilling fleet. Separate from explicit wellsite solar-hybrid pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies to states retaining significant diesel use. Renewable-diesel and integrated states are excluded — they explicitly model diesel reduction and their coefficients already embed the trajectory. Non-stacking with wellsite solar-hybrid efficiency package.",Review multiplier against NGERs diesel intensity trend for upstream gas operations 2015-2025.
oil_and_gas_extraction,oil_and_gas_extraction__background_diesel_efficiency_drift,2035,Background diesel efficiency drift,"Exogenous fuel-efficiency improvement in diesel engines at remote wellsites and drilling operations driven by background fleet replacement and engine-technology advancement (Tier 4 Final emission standards, improved fuel injection, load optimisation). Approximately 10% cumulative reduction in diesel intensity per unit gas production by 2050, compounding at ~0.4%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__electric_compression""]","[""refined_liquid_fuels""]",[0.960869],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background diesel-engine efficiency improvement consistent with NGERs upstream energy intensity data and Tier 4 Final engine standards rollout in Australian drilling fleet. Separate from explicit wellsite solar-hybrid pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies to states retaining significant diesel use. Renewable-diesel and integrated states are excluded — they explicitly model diesel reduction and their coefficients already embed the trajectory. Non-stacking with wellsite solar-hybrid efficiency package.",Review multiplier against NGERs diesel intensity trend for upstream gas operations 2015-2025.
oil_and_gas_extraction,oil_and_gas_extraction__background_diesel_efficiency_drift,2040,Background diesel efficiency drift,"Exogenous fuel-efficiency improvement in diesel engines at remote wellsites and drilling operations driven by background fleet replacement and engine-technology advancement (Tier 4 Final emission standards, improved fuel injection, load optimisation). Approximately 10% cumulative reduction in diesel intensity per unit gas production by 2050, compounding at ~0.4%/yr.","[""oil_and_gas_extraction__conventional"", ""oil_and_gas_extraction__ldar_no_flare"", ""oil_and_gas_extraction__electric_compression""]","[""refined_liquid_fuels""]",[0.941878],0,2024,AUD_2024,"[""S001"", ""S002"", ""S022""]","[""A002"", ""A003"", ""A010""]",Background diesel-engine efficiency improvement consistent with NGERs upstream energy intensity data and Tier 4 Final engine standards rollout in Australian drilling fleet. Separate from explicit wellsite solar-hybrid pathway to avoid double-counting.,"Hybrid synthesis: incumbent states calibrated to AES 2023-24 Table F and NGGI 2023-24 data; transition states reflect international oil and gas sector cost and performance evidence with smoothed milestone trajectories.",Medium-Low,"Applies to states retaining significant diesel use. Renewable-diesel and integrated states are excluded — they explicitly model diesel reduction and their coefficients already embed the trajectory. Non-stacking with wellsite solar-hybrid efficiency package.",Review multiplier against NGERs diesel intensity trend for upstream gas operations 2015-2025.
