family_id,package_id,year,package_label,package_description,classification,applicable_state_ids,affected_input_commodities,input_multipliers,delta_output_cost_per_unit,cost_basis_year,currency,max_share,rollout_limit_notes,source_ids,assumption_ids,evidence_summary,derivation_method,confidence_rating,review_notes,non_stacking_group
rail_freight,rail_freight__train_control_optimisation,2025,Train control system optimisation,"Advanced cruise control (Trip Optimizer) and smooth driving assistance for diesel-electric freight locomotives. Reduces diesel consumption by 7% through optimised speed profiles on grade. Validated in Australian heavy-haul programmes (Aurizon, Pacific National). Applies to diesel_electric state only.",operational_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.93],0.0,2024,AUD_2024,0.05,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Wabtec Trip Optimizer programme (6-8% fuel savings validated); Aurizon Queensland fuel efficiency reporting; Pacific National advanced driver advisory systems.,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",High,Well-validated in Australian heavy-haul operations. Deployment constrained by fleet age.,rail_freight_control_opt
rail_freight,rail_freight__train_control_optimisation,2030,Train control system optimisation,"Advanced cruise control (Trip Optimizer) and smooth driving assistance for diesel-electric freight locomotives. Reduces diesel consumption by 7% through optimised speed profiles on grade. Validated in Australian heavy-haul programmes (Aurizon, Pacific National). Applies to diesel_electric state only.",operational_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.93],0.0,2024,AUD_2024,0.18,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Wabtec Trip Optimizer programme (6-8% fuel savings validated); Aurizon Queensland fuel efficiency reporting; Pacific National advanced driver advisory systems.,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",High,Well-validated in Australian heavy-haul operations. Deployment constrained by fleet age.,rail_freight_control_opt
rail_freight,rail_freight__train_control_optimisation,2035,Train control system optimisation,"Advanced cruise control (Trip Optimizer) and smooth driving assistance for diesel-electric freight locomotives. Reduces diesel consumption by 7% through optimised speed profiles on grade. Validated in Australian heavy-haul programmes (Aurizon, Pacific National). Applies to diesel_electric state only.",operational_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.93],0.0,2024,AUD_2024,0.32,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Wabtec Trip Optimizer programme (6-8% fuel savings validated); Aurizon Queensland fuel efficiency reporting; Pacific National advanced driver advisory systems.,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",High,Well-validated in Australian heavy-haul operations. Deployment constrained by fleet age.,rail_freight_control_opt
rail_freight,rail_freight__train_control_optimisation,2040,Train control system optimisation,"Advanced cruise control (Trip Optimizer) and smooth driving assistance for diesel-electric freight locomotives. Reduces diesel consumption by 7% through optimised speed profiles on grade. Validated in Australian heavy-haul programmes (Aurizon, Pacific National). Applies to diesel_electric state only.",operational_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.93],0.0,2024,AUD_2024,0.44,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Wabtec Trip Optimizer programme (6-8% fuel savings validated); Aurizon Queensland fuel efficiency reporting; Pacific National advanced driver advisory systems.,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",High,Well-validated in Australian heavy-haul operations. Deployment constrained by fleet age.,rail_freight_control_opt
rail_freight,rail_freight__train_control_optimisation,2045,Train control system optimisation,"Advanced cruise control (Trip Optimizer) and smooth driving assistance for diesel-electric freight locomotives. Reduces diesel consumption by 7% through optimised speed profiles on grade. Validated in Australian heavy-haul programmes (Aurizon, Pacific National). Applies to diesel_electric state only.",operational_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.93],0.0,2024,AUD_2024,0.52,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Wabtec Trip Optimizer programme (6-8% fuel savings validated); Aurizon Queensland fuel efficiency reporting; Pacific National advanced driver advisory systems.,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",High,Well-validated in Australian heavy-haul operations. Deployment constrained by fleet age.,rail_freight_control_opt
rail_freight,rail_freight__train_control_optimisation,2050,Train control system optimisation,"Advanced cruise control (Trip Optimizer) and smooth driving assistance for diesel-electric freight locomotives. Reduces diesel consumption by 7% through optimised speed profiles on grade. Validated in Australian heavy-haul programmes (Aurizon, Pacific National). Applies to diesel_electric state only.",operational_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.93],0.0,2024,AUD_2024,0.55,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Wabtec Trip Optimizer programme (6-8% fuel savings validated); Aurizon Queensland fuel efficiency reporting; Pacific National advanced driver advisory systems.,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",High,Well-validated in Australian heavy-haul operations. Deployment constrained by fleet age.,rail_freight_control_opt
rail_freight,rail_freight__dynamic_braking_energy_recovery,2025,Dynamic braking energy recovery,"Regenerative dynamic braking system that converts braking energy to electrical energy (to auxiliary loads or on-board storage), reducing net diesel consumption. Applicable on grades (Pilbara, Blue Mountains). Diesel reduction: 9%. Applies to diesel_electric state only.",pure_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.91],0.0,2024,AUD_2024,0.02,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Rio Tinto Pilbara autonomous train energy recovery data; Wabtec FLXdrive battery-hybrid energy recovery; dynamic braking energy recovery on grade (coal mine loop lines).,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",Medium,Savings most significant on haul routes with significant elevation change.,rail_freight_dyn_braking
rail_freight,rail_freight__dynamic_braking_energy_recovery,2030,Dynamic braking energy recovery,"Regenerative dynamic braking system that converts braking energy to electrical energy (to auxiliary loads or on-board storage), reducing net diesel consumption. Applicable on grades (Pilbara, Blue Mountains). Diesel reduction: 9%. Applies to diesel_electric state only.",pure_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.91],0.0,2024,AUD_2024,0.08,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Rio Tinto Pilbara autonomous train energy recovery data; Wabtec FLXdrive battery-hybrid energy recovery; dynamic braking energy recovery on grade (coal mine loop lines).,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",Medium,Savings most significant on haul routes with significant elevation change.,rail_freight_dyn_braking
rail_freight,rail_freight__dynamic_braking_energy_recovery,2035,Dynamic braking energy recovery,"Regenerative dynamic braking system that converts braking energy to electrical energy (to auxiliary loads or on-board storage), reducing net diesel consumption. Applicable on grades (Pilbara, Blue Mountains). Diesel reduction: 9%. Applies to diesel_electric state only.",pure_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.91],0.0,2024,AUD_2024,0.16,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Rio Tinto Pilbara autonomous train energy recovery data; Wabtec FLXdrive battery-hybrid energy recovery; dynamic braking energy recovery on grade (coal mine loop lines).,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",Medium,Savings most significant on haul routes with significant elevation change.,rail_freight_dyn_braking
rail_freight,rail_freight__dynamic_braking_energy_recovery,2040,Dynamic braking energy recovery,"Regenerative dynamic braking system that converts braking energy to electrical energy (to auxiliary loads or on-board storage), reducing net diesel consumption. Applicable on grades (Pilbara, Blue Mountains). Diesel reduction: 9%. Applies to diesel_electric state only.",pure_efficiency_overlay,"[""rail_freight__diesel_electric""]","[""diesel""]",[0.91],0.0,2024,AUD_2024,0.25,"National adoption bound reflecting locomotive fleet replacement cycles (~30-40 yr), high capital cost of rail electrification, and dominant role of private heavy-haul operators (BHP, Rio Tinto, Aurizon, Pacific National).","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Rio Tinto Pilbara autonomous train energy recovery data; Wabtec FLXdrive battery-hybrid energy recovery; dynamic braking energy recovery on grade (coal mine loop lines).,"Energy from AES 2023-24 estimated rail freight (25.0 PJ) / BITRE 700 billion_tkm = 35715 GJ/billion_tkm. 95% diesel (33929 GJ), 5% electricity (1786 GJ). Scope 1 CO2e: 2321 tCO2e/billion_tkm × 700 / 1e6 = 1.62 MtCO2e.",Medium,Savings most significant on haul routes with significant elevation change.,rail_freight_dyn_braking
