family_id,package_id,year,package_label,package_description,classification,applicable_state_ids,affected_input_commodities,input_multipliers,delta_output_cost_per_unit,cost_basis_year,currency,max_share,rollout_limit_notes,source_ids,assumption_ids,evidence_summary,derivation_method,confidence_rating,review_notes,non_stacking_group
international_shipping,international_shipping__vessel_speed_route_optimisation,2025,Vessel speed optimisation and route planning,Slow steaming and AI-assisted route planning for large international vessels. Fuel saving of 12% from speed optimisation (cube-law); applies to conventional HFO and LNG transition states. Well-documented in bulk carrier and container shipping operations.,operational_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.88, 0.88, 0.88]",0.0,2024,AUD_2024,0.1,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Maersk/MSC slow steaming programmes; IMO MEPC EEDI/EEOI data; Cargill and Vale voyage optimisation reports.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",High,Very well-documented; savings constrained by port scheduling and contract requirements.,intl_shipping_speed_opt
international_shipping,international_shipping__vessel_speed_route_optimisation,2030,Vessel speed optimisation and route planning,Slow steaming and AI-assisted route planning for large international vessels. Fuel saving of 12% from speed optimisation (cube-law); applies to conventional HFO and LNG transition states. Well-documented in bulk carrier and container shipping operations.,operational_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.88, 0.88, 0.88]",0.0,2024,AUD_2024,0.22,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Maersk/MSC slow steaming programmes; IMO MEPC EEDI/EEOI data; Cargill and Vale voyage optimisation reports.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",High,Very well-documented; savings constrained by port scheduling and contract requirements.,intl_shipping_speed_opt
international_shipping,international_shipping__vessel_speed_route_optimisation,2035,Vessel speed optimisation and route planning,Slow steaming and AI-assisted route planning for large international vessels. Fuel saving of 12% from speed optimisation (cube-law); applies to conventional HFO and LNG transition states. Well-documented in bulk carrier and container shipping operations.,operational_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.88, 0.88, 0.88]",0.0,2024,AUD_2024,0.38,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Maersk/MSC slow steaming programmes; IMO MEPC EEDI/EEOI data; Cargill and Vale voyage optimisation reports.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",High,Very well-documented; savings constrained by port scheduling and contract requirements.,intl_shipping_speed_opt
international_shipping,international_shipping__vessel_speed_route_optimisation,2040,Vessel speed optimisation and route planning,Slow steaming and AI-assisted route planning for large international vessels. Fuel saving of 12% from speed optimisation (cube-law); applies to conventional HFO and LNG transition states. Well-documented in bulk carrier and container shipping operations.,operational_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.88, 0.88, 0.88]",0.0,2024,AUD_2024,0.5,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Maersk/MSC slow steaming programmes; IMO MEPC EEDI/EEOI data; Cargill and Vale voyage optimisation reports.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",High,Very well-documented; savings constrained by port scheduling and contract requirements.,intl_shipping_speed_opt
international_shipping,international_shipping__vessel_speed_route_optimisation,2045,Vessel speed optimisation and route planning,Slow steaming and AI-assisted route planning for large international vessels. Fuel saving of 12% from speed optimisation (cube-law); applies to conventional HFO and LNG transition states. Well-documented in bulk carrier and container shipping operations.,operational_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.88, 0.88, 0.88]",0.0,2024,AUD_2024,0.57,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Maersk/MSC slow steaming programmes; IMO MEPC EEDI/EEOI data; Cargill and Vale voyage optimisation reports.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",High,Very well-documented; savings constrained by port scheduling and contract requirements.,intl_shipping_speed_opt
international_shipping,international_shipping__vessel_speed_route_optimisation,2050,Vessel speed optimisation and route planning,Slow steaming and AI-assisted route planning for large international vessels. Fuel saving of 12% from speed optimisation (cube-law); applies to conventional HFO and LNG transition states. Well-documented in bulk carrier and container shipping operations.,operational_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.88, 0.88, 0.88]",0.0,2024,AUD_2024,0.6,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Maersk/MSC slow steaming programmes; IMO MEPC EEDI/EEOI data; Cargill and Vale voyage optimisation reports.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",High,Very well-documented; savings constrained by port scheduling and contract requirements.,intl_shipping_speed_opt
international_shipping,international_shipping__wind_assist_technology,2025,Wind-assist technology (Flettner rotors and rigid sails),"Wind-assist propulsion via Flettner rotors or rigid sails reducing main engine fuel consumption by up to 8% on open-ocean routes. Commercially deployed on bulk carriers (Cargill, Vale). Applies to conventional HFO and LNG transition states.",pure_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.92, 0.92, 0.92]",0.0,2024,AUD_2024,0.0,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Cargill Pyxis fleet wind-assist data; Vale wind-assist bulk carrier trials; Viking Line hybrid rotor sail performance; Norsepower Rotor Sail specifications.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",Medium,Effective on routes with favourable wind patterns; not all Australian trade routes are optimal.,intl_shipping_wind_assist
international_shipping,international_shipping__wind_assist_technology,2030,Wind-assist technology (Flettner rotors and rigid sails),"Wind-assist propulsion via Flettner rotors or rigid sails reducing main engine fuel consumption by up to 8% on open-ocean routes. Commercially deployed on bulk carriers (Cargill, Vale). Applies to conventional HFO and LNG transition states.",pure_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.92, 0.92, 0.92]",0.0,2024,AUD_2024,0.04,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Cargill Pyxis fleet wind-assist data; Vale wind-assist bulk carrier trials; Viking Line hybrid rotor sail performance; Norsepower Rotor Sail specifications.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",Medium,Effective on routes with favourable wind patterns; not all Australian trade routes are optimal.,intl_shipping_wind_assist
international_shipping,international_shipping__wind_assist_technology,2035,Wind-assist technology (Flettner rotors and rigid sails),"Wind-assist propulsion via Flettner rotors or rigid sails reducing main engine fuel consumption by up to 8% on open-ocean routes. Commercially deployed on bulk carriers (Cargill, Vale). Applies to conventional HFO and LNG transition states.",pure_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.92, 0.92, 0.92]",0.0,2024,AUD_2024,0.1,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Cargill Pyxis fleet wind-assist data; Vale wind-assist bulk carrier trials; Viking Line hybrid rotor sail performance; Norsepower Rotor Sail specifications.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",Medium,Effective on routes with favourable wind patterns; not all Australian trade routes are optimal.,intl_shipping_wind_assist
international_shipping,international_shipping__wind_assist_technology,2040,Wind-assist technology (Flettner rotors and rigid sails),"Wind-assist propulsion via Flettner rotors or rigid sails reducing main engine fuel consumption by up to 8% on open-ocean routes. Commercially deployed on bulk carriers (Cargill, Vale). Applies to conventional HFO and LNG transition states.",pure_efficiency_overlay,"[""international_shipping__conventional_hfo"", ""international_shipping__lng_transition""]","[""heavy_fuel_oil"", ""marine_diesel_oil"", ""liquefied_natural_gas""]","[0.92, 0.92, 0.92]",0.0,2024,AUD_2024,0.18,"National adoption bound reflecting international vessel fleet age (~25-30 yr), IMO decarbonisation targets, port infrastructure, and fuel supply chain development.","[""S001"", ""S004"", ""S013""]","[""A002"", ""A003"", ""A022"", ""A023""]",Cargill Pyxis fleet wind-assist data; Vale wind-assist bulk carrier trials; Viking Line hybrid rotor sail performance; Norsepower Rotor Sail specifications.,"Energy coefficients from AES 2025 Table F1 international maritime bunkers (29.5 PJ, 2023-24) / estimated service 200,000 million_tkm = 147.5 GJ/million_tkm. Fuel split: 60% HFO (88.5), 40% MDO (59.0). NGGI check: 11.4 tCO2e/million_tkm × 200,000 / 1e6 = 2.3 MtCO2e.",Medium,Effective on routes with favourable wind patterns; not all Australian trade routes are optimal.,intl_shipping_wind_assist
