family_id,package_id,year,package_label,package_description,classification,applicable_state_ids,affected_input_commodities,input_multipliers,delta_output_cost_per_unit,cost_basis_year,currency,max_share,rollout_limit_notes,source_ids,assumption_ids,evidence_summary,derivation_method,confidence_rating,review_notes,non_stacking_group
coal_mining,coal_mining__haul_payload_dispatch_optimisation,2025,Haul payload and dispatch optimisation,"Telematics-based truck payload monitoring, automated dispatch and idle-reduction on the diesel haulage fleet. Reduces diesel consumption via better loading, reduced empty travel and optimised haul routes. Applicable to open-cut and underground haul fleet within the conventional state only.",operational_efficiency_overlay,"[""coal_mining__conventional""]","[""refined_liquid_fuels""]",[0.93],0.5,2024,AUD_2024,0.1,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Australian mining-sector telematics deployments (Wenco, Modular Mining, Komatsu DISPATCH) report 5-10% fuel savings. Conservative 7% adopted.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,Applies only to the diesel incumbent; BEV and hydrogen states are excluded to avoid double-counting route optimisation improvements.,haul_optimisation
coal_mining,coal_mining__haul_payload_dispatch_optimisation,2030,Haul payload and dispatch optimisation,"Telematics-based truck payload monitoring, automated dispatch and idle-reduction on the diesel haulage fleet. Reduces diesel consumption via better loading, reduced empty travel and optimised haul routes. Applicable to open-cut and underground haul fleet within the conventional state only.",operational_efficiency_overlay,"[""coal_mining__conventional""]","[""refined_liquid_fuels""]",[0.93],0.5,2024,AUD_2024,0.2,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Australian mining-sector telematics deployments (Wenco, Modular Mining, Komatsu DISPATCH) report 5-10% fuel savings. Conservative 7% adopted.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,Applies only to the diesel incumbent; BEV and hydrogen states are excluded to avoid double-counting route optimisation improvements.,haul_optimisation
coal_mining,coal_mining__haul_payload_dispatch_optimisation,2035,Haul payload and dispatch optimisation,"Telematics-based truck payload monitoring, automated dispatch and idle-reduction on the diesel haulage fleet. Reduces diesel consumption via better loading, reduced empty travel and optimised haul routes. Applicable to open-cut and underground haul fleet within the conventional state only.",operational_efficiency_overlay,"[""coal_mining__conventional""]","[""refined_liquid_fuels""]",[0.93],0.5,2024,AUD_2024,0.3,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Australian mining-sector telematics deployments (Wenco, Modular Mining, Komatsu DISPATCH) report 5-10% fuel savings. Conservative 7% adopted.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,Applies only to the diesel incumbent; BEV and hydrogen states are excluded to avoid double-counting route optimisation improvements.,haul_optimisation
coal_mining,coal_mining__haul_payload_dispatch_optimisation,2040,Haul payload and dispatch optimisation,"Telematics-based truck payload monitoring, automated dispatch and idle-reduction on the diesel haulage fleet. Reduces diesel consumption via better loading, reduced empty travel and optimised haul routes. Applicable to open-cut and underground haul fleet within the conventional state only.",operational_efficiency_overlay,"[""coal_mining__conventional""]","[""refined_liquid_fuels""]",[0.93],0.48,2024,AUD_2024,0.4,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Australian mining-sector telematics deployments (Wenco, Modular Mining, Komatsu DISPATCH) report 5-10% fuel savings. Conservative 7% adopted.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,Applies only to the diesel incumbent; BEV and hydrogen states are excluded to avoid double-counting route optimisation improvements.,haul_optimisation
coal_mining,coal_mining__haul_payload_dispatch_optimisation,2045,Haul payload and dispatch optimisation,"Telematics-based truck payload monitoring, automated dispatch and idle-reduction on the diesel haulage fleet. Reduces diesel consumption via better loading, reduced empty travel and optimised haul routes. Applicable to open-cut and underground haul fleet within the conventional state only.",operational_efficiency_overlay,"[""coal_mining__conventional""]","[""refined_liquid_fuels""]",[0.93],0.45,2024,AUD_2024,0.45,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Australian mining-sector telematics deployments (Wenco, Modular Mining, Komatsu DISPATCH) report 5-10% fuel savings. Conservative 7% adopted.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,Applies only to the diesel incumbent; BEV and hydrogen states are excluded to avoid double-counting route optimisation improvements.,haul_optimisation
coal_mining,coal_mining__haul_payload_dispatch_optimisation,2050,Haul payload and dispatch optimisation,"Telematics-based truck payload monitoring, automated dispatch and idle-reduction on the diesel haulage fleet. Reduces diesel consumption via better loading, reduced empty travel and optimised haul routes. Applicable to open-cut and underground haul fleet within the conventional state only.",operational_efficiency_overlay,"[""coal_mining__conventional""]","[""refined_liquid_fuels""]",[0.93],0.42,2024,AUD_2024,0.5,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Australian mining-sector telematics deployments (Wenco, Modular Mining, Komatsu DISPATCH) report 5-10% fuel savings. Conservative 7% adopted.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,Applies only to the diesel incumbent; BEV and hydrogen states are excluded to avoid double-counting route optimisation improvements.,haul_optimisation
coal_mining,coal_mining__ventilation_variable_speed_drives,2025,Mine ventilation variable-speed drives,Variable-speed drive (VSD) retrofit on main-fan and auxiliary ventilation installations. Reduces electricity consumption by matching fan speed to actual ventilation demand rather than running at fixed full speed. Applicable to conventional and low-fugitive states with significant ventilation electricity loads.,pure_efficiency_overlay,"[""coal_mining__conventional"", ""coal_mining__low_fugitive""]","[""electricity""]",[0.88],0.3,2024,AUD_2024,0.15,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Underground mine VSD programmes in Queensland and NSW (Anglo American, Glencore) demonstrate 10-15% electricity reductions on ventilation. IEA mining efficiency review corroborates 12% central estimate.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,BEV and integrated states excluded — their electricity baselines already reflect modern variable-speed ventilation. Non-stacking with autonomous electricity drift track to avoid double-counting.,electricity_ventilation
coal_mining,coal_mining__ventilation_variable_speed_drives,2030,Mine ventilation variable-speed drives,Variable-speed drive (VSD) retrofit on main-fan and auxiliary ventilation installations. Reduces electricity consumption by matching fan speed to actual ventilation demand rather than running at fixed full speed. Applicable to conventional and low-fugitive states with significant ventilation electricity loads.,pure_efficiency_overlay,"[""coal_mining__conventional"", ""coal_mining__low_fugitive""]","[""electricity""]",[0.88],0.3,2024,AUD_2024,0.25,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Underground mine VSD programmes in Queensland and NSW (Anglo American, Glencore) demonstrate 10-15% electricity reductions on ventilation. IEA mining efficiency review corroborates 12% central estimate.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,BEV and integrated states excluded — their electricity baselines already reflect modern variable-speed ventilation. Non-stacking with autonomous electricity drift track to avoid double-counting.,electricity_ventilation
coal_mining,coal_mining__ventilation_variable_speed_drives,2035,Mine ventilation variable-speed drives,Variable-speed drive (VSD) retrofit on main-fan and auxiliary ventilation installations. Reduces electricity consumption by matching fan speed to actual ventilation demand rather than running at fixed full speed. Applicable to conventional and low-fugitive states with significant ventilation electricity loads.,pure_efficiency_overlay,"[""coal_mining__conventional"", ""coal_mining__low_fugitive""]","[""electricity""]",[0.88],0.28,2024,AUD_2024,0.35,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Underground mine VSD programmes in Queensland and NSW (Anglo American, Glencore) demonstrate 10-15% electricity reductions on ventilation. IEA mining efficiency review corroborates 12% central estimate.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,BEV and integrated states excluded — their electricity baselines already reflect modern variable-speed ventilation. Non-stacking with autonomous electricity drift track to avoid double-counting.,electricity_ventilation
coal_mining,coal_mining__ventilation_variable_speed_drives,2040,Mine ventilation variable-speed drives,Variable-speed drive (VSD) retrofit on main-fan and auxiliary ventilation installations. Reduces electricity consumption by matching fan speed to actual ventilation demand rather than running at fixed full speed. Applicable to conventional and low-fugitive states with significant ventilation electricity loads.,pure_efficiency_overlay,"[""coal_mining__conventional"", ""coal_mining__low_fugitive""]","[""electricity""]",[0.88],0.26,2024,AUD_2024,0.45,"Indicative national adoption bound reflecting equipment stock turnover, capital availability, and mine-site infrastructure constraints. No explicit vehicle stock model in Phase 1.","[""S001"", ""S002"", ""S021""]","[""A002"", ""A003"", ""A009""]","Underground mine VSD programmes in Queensland and NSW (Anglo American, Glencore) demonstrate 10-15% electricity reductions on ventilation. IEA mining efficiency review corroborates 12% central estimate.","Hybrid synthesis: incumbent states calibrated to NGERs, BREE and Geoscience Australia energy and emissions data; transition states reflect Australian and international mining equipment cost and performance evidence with smoothed milestone trajectories.",Medium,BEV and integrated states excluded — their electricity baselines already reflect modern variable-speed ventilation. Non-stacking with autonomous electricity drift track to avoid double-counting.,electricity_ventilation
